region_name,Station,longitude,latitude,date,time,Twilight,net,mesh (um),net diamter (m),tow depth (m),bottom depth(m),volume (m3),CTD,Polychaeta,Amphipoda,Cirripedia,Cladocera,Copepoda,Cumacea,Anomura,Brachyura,Caridea,Pleocyemata,Euphausiacea,Isopoda,Mysida,Ostracoda,Bryozoa,Chaetognatha,Anthozoa,Hydromedusa,Siphonophora,Scyphozoa,Ctenophora,Echinodermata,Bivalva,Cephalopoda,Gastropoda,Pteropoda,Nemertea,Phoronida,Pisces,Platyhelminthes,Protozoa,Sipuncula,Appendicularia,Thaliacea,Animalia
Northern Vancouver Island Shelf,CS03,-129.342,50.763,31/05/2001,16:19,Daylight,Bongo VNH,236,0.56,50,230,16.96,22,0,0,0,0,8.40886,0,0,0,0,0,0.59057,0,0,0,0,0.16332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Vancouver Island Shelf,CS02,-129.467,50.69,31/05/2001,18:50,Daylight,Bongo VNH,236,0.56,241,1900,76.43,27,0,12.96286,0,0,5.42938,0,0,0.25121,0,0,0.00346,0,0,0.14654,0,0.87034,0,0,0.06176,0,0,0,0,0,0,0.01779,0,0,0,0,0.04187,0,0,37.59256,0
Northern Vancouver Island Shelf,CS02,-129.467,50.69,31/05/2001,19:05,Daylight,Bongo VNH,236,0.56,48,1900,24.59,27,0,6.88084,0,0,2.38079,0,0,0,0,0,0.00732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.97763,0
Northern Vancouver Island Offshore,CS01,-129.688,50.583,31/05/2001,22:09,Daylight,Bongo VNH,236,0.56,250,2105,108.4,31,0,1.70505,0,0,2.04706,0,0,0.53137,0,0,1.04045,0,0,0.02952,0,0.48723,0,0.34134,0.07518,0,0,0,0,0,0,0.01255,0,0,0.00166,0,0.04428,0,0,2.24815,0
Northern Vancouver Island Offshore,CS01,-129.688,50.585,31/05/2001,22:30,Daylight,Bongo VNH,236,0.56,50,2105,19.5,31,0,10.00493,0,0,3.13742,0,0,0.49231,0,0,0.77303,0,0,0,0,0.53917,0,0.36,0,0,0,0,0,0,0,0.17436,0,0,0,0,0.04628,0,0,43.6,0
Alaska Basin East,ED01,-133.833,50.249,02/06/2001,3:25,Night,Bongo VNH,236,0.56,150,3235,55.6,32,0.15467,1.09713,0,0,34.54967,0,0,0,0.2795,0,3.65699,0,0,0.23021,0,0.50748,0,1.81654,0.14856,0,0,0,0,0,0,2.61295,0,0,0.71569,0,0.48253,0,0.05439,0,0
Alaska Basin East,ED02,-133.833,50.499,02/06/2001,6:00,Daylight,Bongo VNH,236,0.56,150,3884,50.7,37,0.05049,0,0,0,39.81561,0,0,0,0,0,1.07078,0,0,0.3787,0,1.3993,0,0.2998,0.27929,0,0,0,0,0,0.00164,10.0576,0,0,0.14517,0,0.34134,0,1.44758,0,0
Alaska Basin East,ED03,-133.835,50.833,02/06/2001,12:05,Daylight,Bongo VNH,236,0.56,150,3370,46.42,38,0.08445,1.19561,0,0,56.47407,0,0,0,0.11159,0,3.67426,0,0,0.27574,0,2.93029,0,0.65489,0.30504,0,0,0,0,0,0,7.25032,0,0,0.15274,0,0.07941,0,0.03723,0,0
Alaska Basin East,ED04,-133.833,50.917,02/06/2001,13:40,Daylight,Bongo VNH,236,0.56,150,3300,40.37,42,0.29873,1.13906,0,0,33.00535,0,0,0,0,0,1.89208,0,0,0.2378,0,3.00461,0,1.27322,0.2923,0,0,0,0,0,0,15.39162,0,0,0.00223,0,0.58403,0,0.43835,1.34258,0
Alaska Basin East,ED05,-133.834,51.083,02/06/2001,19:30,Daylight,Bongo VNH,236,0.56,150,3181,42.03,44,0.03274,0.66885,0,0,22.20917,0,0,0,0,0,1.24044,0,0,0.30454,0,0.73529,0,0.67095,0.28075,0,0,0,0,0,0,10.45158,0,0,0,0,0.05847,0,9.73057,0,0
Alaska Basin East,ED06,-133.834,51.249,03/06/2001,0:30,Night,Bongo VNH,236,0.56,150,3143,54.39,48,0.0506,1.32377,0,0,53.32185,0,0,0,0.58651,0,2.86377,0,0,0.35301,0.00153,2.87288,0,2.06288,0.17356,0,0,0,0,0,0,14.29968,0,0,2.14745,0,3.14976,0,0.09531,0,0
Alaska Basin East,ED07,-133.833,51.417,03/06/2001,2:40,Night,Bongo VNH,236,0.56,148,3084,49.41,53,0.05181,1.68387,0,0,47.67112,0,0,0,0,0,2.79587,0,0,0.19429,0,4.52078,0,1.56163,1.87492,0,0,0,0,0,0,17.64826,0,0,2.6618,0,0.10621,0,4.99397,0,0
Haida Basin,ED08,-133.766,51.583,03/06/2001,8:10,Daylight,Bongo VNH,236,0.56,149,3088,57.92,54,0.33246,0.26933,0,0,15.08964,0,0,0,0.1105,0,0.53232,0,0,0.1105,0,1.72272,0,0.4192,0.28522,0,0,0,0,0,0.1105,10.28798,0,0,0.61292,0,0.33414,0,0.06001,0,0
Haida Basin,ED09,-133.833,51.75,03/06/2001,11:25,Daylight,Bongo VNH,236,0.56,149,2987,36.47,58,0.07019,0.24272,0,0,27.04025,0,0,0,0,0,0.12284,0,0,0.04387,0,3.69422,0,1.20099,0.22649,0,0,0,0,0,0,3.59309,0,0,0,0,0.24955,0,0,0,0
Haida Basin,ED10,-133.833,52,03/06/2001,15:05,Daylight,Bongo VNH,236,0.56,149,2900,33.74,62,0.6933,0.49793,0,0,51.40687,0,0,0,0,0,2.57789,0,0,1.23295,0,6.62668,0,2.42443,1.25904,0,0,0,0,0,0,15.5495,0,0,3.46177,0,0.93857,0,2.05904,3.20391,0
Haida Basin,ED11,-133.833,52.25,03/06/2001,17:40,Daylight,Bongo VNH,236,0.56,147,2772,71.68,67,0.05491,1.34487,0,0,4.14056,0,0,0,0,0,0.15134,0,0,0.22321,0,2.28849,0,0.47266,0.1317,0,0,0,0,0,0,5.03907,0,0,0,0,0.21616,0,5.87545,6.26116,0
Alaska Basin East,ED08,-133.832,51.583,04/06/2001,12:50,Daylight,Bongo VNH,236,0.56,150,3090,33.74,70,0.24777,0.68714,0,0,19.97712,0,0,0,0,0,0.38601,0,0,0.18969,0,2.80332,0,1.71429,0.20984,0,0,0,0,0,0,8.92117,0,0,0.00533,0,1.36042,0,0.07967,0,0
Haida Basin,ED12,-132.5,51.25,05/06/2001,0:50,Night,Bongo VNH,236,0.56,150,2778,34.84,75,0.07119,7.11757,0,0,23.01484,0,0,0,0,0,5.493,0,0,0.45925,0,2.82641,0,0.21814,0.94834,0,0,0,0,0,0,15.39035,0,0,0.20092,0,0.0529,0,0.50333,18.69116,0
Haida Basin,ED13,-133,51.25,05/06/2001,3:32,Night,Bongo VNH,236,0.56,148,2935,32.45,80,0,9.76864,0,0,22.54367,0,0,0,0,0,0.32345,0,0,0.29584,0,0.88506,0,0.23421,0.29091,0,0,0,0,0,0,7.14823,0,0,0.22681,0,0.15423,0,0.62965,16.12327,0
Alaska Basin East,ED14,-133.499,51.249,05/06/2001,8:59,Daylight,Bongo VNH,236,0.56,141,3087,49.7,82,0.30778,1.90914,0,0,20.0693,0,0,0,0.0414,0,1.56717,0,0,0.57948,0,1.39621,0,0.42254,0.28491,0,0,0,0,0,0,25.28411,0,0,2.64628,0,0.07005,0,4.42206,0.12475,0
Alaska Basin East,ED15,-134.002,51.25,05/06/2001,14:28,Daylight,Bongo VNH,236,0.56,150,3190,28.91,88,0.08855,4.26039,0,0,43.50142,0,0,0,0.08959,0,0.24573,0,0,1.43895,0,3.55006,0,6.65375,0.81633,0,0,0,0,0,0,17.45555,0,0,0.0249,0,0.20987,0,8.28834,0,0
Alaska Basin East,ED15W,-134.25,51.251,06/06/2001,9:30,Daylight,Bongo VNH,236,0.56,150,3245,38.9,92,0.02879,2.00473,0,0,19.51858,0,0,0,0,0,1.90128,0,0,0.32905,0,1.35877,0,2.38766,0.30334,0,0,0,0,0,0,6.86889,0,0,0.36915,0,0.28364,0,5.40957,1.36761,0
Alaska Basin East,ED16,-134.5,51.251,06/06/2001,10:57,Daylight,Bongo VNH,236,0.56,148,3359,35.99,95,0.29519,1.68847,0,0,51.19749,0,0,0,0,0,0.84201,0,0,0.7113,0,2.53404,0,1.28369,0.91803,0,0,0,0,0,0,11.53209,0,0,0.42568,0,0.2959,0,16.82956,0,0
Alaska Basin East,ED17,-135,51.25,06/06/2001,17:05,Daylight,Bongo VNH,236,0.56,149,3449,31.12,99,0.17635,1.0581,0,0,40.42263,0,0,0,0,0,1.31207,0,0,0.20566,0,2.79537,0,1.95373,0.53085,0,0,0,0,0,0,20.21337,0,0,0,0,1.10396,0,0.08329,0,0
Alaska Basin East,ED18,-135.498,51.249,06/06/2001,19:30,Daylight,Bongo VNH,236,0.56,150,3530,63.97,102,0.09442,0.1677,0,0,27.0163,0,0,0,0.04049,0,0.41027,0,0,0.35017,0,2.8232,0,1.68954,0.30014,0,0,0,0,0,0.0013,5.54009,0,0,0,0,0.80638,0,0.01,0,0
Alaska Basin East,ED19,-137.002,52.751,07/06/2001,17:00,Daylight,Bongo VNH,236,0.56,150,3455,30.79,107,0.1772,0.7405,0,0,36.35101,0,0,0,0,0,0.01092,0.03741,0,0.20786,0,19.81683,0,1.33031,0.61319,0,0,0,0,0,0,9.73562,0,0,0,0,1.75558,0,0,0,0
Alaska Basin East,ED19,-137,52.75,08/06/2001,0:15,Night,Bongo VNH,236,0.56,149,3450,23.86,107,0.66219,1.50544,0,0,50.14591,0,0,0,0,0,0.82664,0,0,1.47527,0,12.54484,0,2.29505,0,0,0,0,0,0.23051,0,6.58173,0,0,15.54736,0,2.01924,0,0.09924,0,0
Alaska Basin East,ED20,-138.167,53.251,08/06/2001,12:30,Daylight,Bongo VNH,236,0.56,150,3390,35.14,115,0.44484,0.04917,0,0,39.86922,0,0,0,0,0,0.31241,0.01639,0,0.18213,0,3.38349,0,1.8987,0.80592,0,0,0,0,0,0,4.03414,0,0,0.0996,0,1.59257,0,0.07649,0,0
Alaska Basin East,ED21,-138.177,53.587,08/06/2001,18:23,Daylight,Bongo VNH,236,0.56,150,3285,60.73,116,0.08154,0.95873,0,0,43.44846,0,0,0,0,0,0.71384,0.01897,0,0.42154,0,2.54886,0,0.25029,0.94319,0,0,0,0,0.18113,0,2.59641,0,0,0.32291,0,1.6442,0,0.1449,0,0
Alaska Basin East,ED22,-138.165,53.918,08/06/2001,21:15,Daylight,Bongo VNH,236,0.56,149,3197,34.11,120,0.63818,0.47786,0,0,33.18834,0,0,0,0,0,1.58863,0,0,0.23453,0,3.0383,0,0.41161,0.24216,0,0,0,0,0,0,2.29845,0,0,0,0,0.92106,0,0.09006,0,0
Alaska Basin East,ED23,-138.165,54.084,09/06/2001,2:13,Night,Bongo VNH,236,0.56,150,3157,25.07,124,0.10849,0.97838,0,0,39.15326,0,0,0,0,0,6.81068,0.02298,0,0.76585,0,6.54966,0,0.85361,0.28241,0,0,0,0,0,0,3.41763,0,0,17.11209,0,1.84214,0,0.45313,0,0
Alaska Basin East,ED24,-138.168,54.25,09/06/2001,4:12,Daylight,Bongo VNH,236,0.56,150,3190,37.79,130,0,0.34548,0,0,23.78524,0,0,0,0,0,5.22402,0,0,1.01615,0,2.2698,0,1.08388,0.4996,0,0,0,0,0,0,3.64753,0,0,1.91585,0,1.71339,0,0.13549,0,0
Alaska Basin East,ED25,-138.167,54.417,09/06/2001,13:35,Daylight,Bongo VNH,236,0.56,149,3165,36.98,133,0.40455,0,0,0,26.11552,0,0,0,0,0,1.16452,0,0,0.2596,0,4.51119,0,0,0.31909,0,0,0,0,0.59492,0,6.27366,0,0,0.18929,0,1.02386,0,0,0,0
Alaska Basin East,ED25,-138.168,54.415,10/06/2001,1:18,Night,Bongo VNH,236,0.56,148,3166,34.18,133,0.17063,0.52874,0,0,25.59416,0,0,0,0,0,5.93342,0.05056,0,1.40433,0,2.17671,0,0.99122,0.55237,0,0,0,0,0,0,14.98187,0,0,3.622,0,1.6015,0,0.28414,0,0
Alaska Basin East,ED26,-138.166,54.583,10/06/2001,9:34,Daylight,Bongo VNH,236,0.56,141,3121,43.66,140,0.03115,1.12175,0,0,36.23011,0,0,0,0.05955,0,0.90051,0.02639,0,0.58635,0,1.58387,0,1.29822,1.04168,0,0,0,0,0,0.00572,3.4283,0,0,0,0,1.61569,0,0,0,0
Alaska Basin East,ED27,-138.166,54.749,10/06/2001,12:23,Daylight,Bongo VNH,236,0.56,150,3000,39.49,142,0.41367,0.57736,0,0,21.66834,0,0,0,0,0,0.27206,0.04376,0,0.16207,0,11.12706,0,1.09598,1.39073,0,0,0,0,0,0,5.02203,0,0,2.01064,0,1.691,0,0.13047,0,0
Alaska Basin East,ED28,-138.165,54.917,10/06/2001,14:08,Daylight,Bongo VNH,236,0.56,145,2889,44.25,147,0.11788,0.51525,0,0,41.91971,0,0,0,0,0,0.00434,0.01302,0,0,0,2.24252,0,0.63457,0.16,0,0,0,0,0,0,3.34102,0,0,0.00814,0,1.05943,0,0.07231,0,0
Alaska Basin East,ED28,-138.167,54.917,11/06/2001,1:55,Night,Bongo VNH,236,0.56,148,3006,34.84,155,0.46889,2.65166,0,0,39.79608,0,0,0,0,0,2.54306,0.01653,0,1.46958,0,7.04065,0,5.13203,0.40643,0,0,0,0,0,0.06315,7.83926,0,0,1.8473,0,1.49713,0,0.24799,0,0
Sitka Basin,ED29,-138.167,55.167,11/06/2001,11:11,Night,Bongo VNH,236,0.56,145,2995,40.93,156,0.11433,1.17274,0,0,47.91077,0,0,0,0,0,1.04744,0,0,0,0.00102,2.45765,0,0.37137,0.81505,0,0,0,0,0,0,4.19252,0,0,0,0,1.80351,0,0.05786,0,0
Sitka Basin,ED30,-138.167,55.5,11/06/2001,14:15,Night,Bongo VNH,236,0.56,150,2996,34.92,161,0.45338,0.4811,0,0,24.86959,0,0,0,0,0,0.03001,0,0,0,0,3.663,0,4.3551,0.06758,0,0,0,0,0,0.00119,2.49027,0,0,1.67239,0,0.68492,0,0.09714,0,0
Northern Strait of Georgia,SECR-5,-124.06,49.523,11/06/2001,22:20,Daylight,Bongo ONH,350,0.19,20,300,14,,0.01571,75.48428,0.91429,0.22857,7.12018,0,0,0.23558,3.994,0,26.50857,0,0,0,0.01189,0.60286,0,0.92857,0,0,0.24286,0,0,0,0,0.38857,0,0,1.66571,0,0,0,1.32571,0,0
Alaska Basin East,ED31,-137.502,54.55,12/06/2001,0:09,Night,Bongo VNH,236,0.56,148,2573,16.89,162,0.83837,1.50326,0,0,46.10071,0,0,0,0,0,15.75369,0.00853,0,0.52102,0,9.48206,0,3.27294,0.56838,0,0,0,0,0,0,8.87626,0,0,1.93605,0,0.33706,0,0.31261,0,0
Nearshore-Central East,SECR-1,-123.977,49.535,12/06/2001,0:30,Night,Bongo ONH,350,0.19,20,50,14,,0.35357,7.06286,3.88,0.82286,4.02154,0,0,0.31735,2.62228,0,6.21714,0,0,0,0.0208,0,0,0.37143,2.07986,0,1.7,0,0.00137,0,0,3.30286,0,0,0,0,0,0,0.84571,0,0.00731
Sitka Basin,ED32,-137.083,54.55,12/06/2001,2:21,Night,Bongo VNH,236,0.56,149,2370,33.18,166,0.45088,2.52682,0,0,26.4571,0,0,0,0,0,5.06251,0.00868,1.35021,0.57865,0,4.62351,0,10.89209,0.21338,0,0,0,0,0,0,21.53828,0,0,7.4173,0,0.49861,0,0.08776,0,0
Sitka Basin,ED33,-136.902,54.548,12/06/2001,5:28,Daylight,Bongo VNH,236,0.56,150,491,26.55,168,0.09853,0.45499,0,0,18.4353,0,0,0,0,0,0.82441,0,0,0.4821,0,4.71413,0,0.38569,0.44444,0,0,0,0,0,0,6.3322,0,0,0,0,1.01688,0,0.30463,0,0
Sitka Basin,ED34,-136.754,54.547,12/06/2001,6:30,Daylight,Bongo VNH,236,0.56,150,2209,40.01,171,0.46189,0.48408,0,0,35.45241,0,0,0,0,0,0.03919,0,0,0.07998,0,4.06128,0,0.60685,0.79606,0,0,0,0,0,0.00416,5.96152,0,0,0.08748,0,0.82347,0,0.22954,0,0
Dixon Basin,ED35,-136.334,54.55,12/06/2001,10:38,Daylight,Bongo VNH,236,0.56,149,2867,32.85,172,0.13565,2.56877,0,0,51.02312,0,0,0,0.01918,0,0.23123,0.01753,0,0.58447,0,1.28268,0,0.62344,0,0,0,0,0,0.16743,0,4.59543,0,0,0,0,1.30845,0,0.28347,0,0
Dixon Basin,ED36,-135.499,54.5,12/06/2001,14:10,Daylight,Bongo VNH,236,0.56,150,2834,29.9,175,0.24214,0.80267,0,0,21.99048,0,0,0,0,0,0.55973,0,0,0.32107,0,0.66208,0,0.93913,0.8,0,0,0,0,0.18395,0,7.16923,0,0,0,0,0.86089,0,0.05351,0,0
Nearshore-Central East,SECR-3,-124.014,49.528,12/06/2001,21:30,Daylight,Bongo ONH,350,0.19,20,200,14,,0.21057,14.34643,2.38,1.44,4.84496,0,0,0.02286,1.85436,0,5.41257,0,0,0,0.02377,0.48229,0,0.74286,0.22607,0,0.36429,0,0,0,0,1.55429,0,0,0,0,0,0,1.96571,0,0.01463
Dixon Shelf,ED37,-133.997,54.499,12/06/2001,22:05,Daylight,Bongo VNH,236,0.56,148,258,53.46,176,0.03143,0.15713,0,0,15.24719,0,0,0,0,0,2.87632,0,0,0.11972,0,2.18077,0,0.14216,0.08829,0,0,0,0,0,0,2.69211,0,0,1.09914,0,0.38237,0,0.29719,0,0
Nearshore-North East,CAPEC-1,-124.198,49.67,13/06/2001,1:30,Night,Bongo ONH,350,0.19,20,100,14,,0,0,1.82857,0.04571,3.17434,0,0,0.09143,7.73007,0,0.42057,0,0,0,0,0.03014,0,0.27857,0.04521,0,0.72857,0,0,0,0,1.74857,0,0,0.83286,0,0,0,1.07429,0,0
Northern Strait of Georgia,CAPEC-5,-124.278,49.632,13/06/2001,22:45,Daylight,Bongo ONH,350,0.19,20,300,19,,0,452.7663,0,0,14.01007,0,0,0.46631,19.58126,0,2.85727,0,0,0,0,15.192,0,1.09474,0,0,0.35789,0,0,0,0,0,0,0,1.22737,0,0,0,0,0,0
Northern Strait of Georgia,CAPEC-3,-124.242,49.651,13/06/2001,23:45,Night,Bongo ONH,350,0.19,20,400,13.78,,0.2299,76.24093,0,0.06967,9.27791,0,0,1.36807,4.63745,0,14.10857,0,0,0,0.02415,11.75965,0,1.13208,0,0,0.49347,0,0,0,0,0,0,0,0.84615,0,0,0,0.418,0,0
BC Inlets,RI5,-127.34,51.674,14/06/2001,17:15,Daylight,Bongo ONH,253,0.58,150,221,132.89,19,1.21045,0.74925,0,0,2.6002,0,0.14132,0.10746,0.02844,0,1.81187,0,0,0.43344,0,0.23704,0,0,0.11854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065,0,0
BC Inlets,RI4,-127.442,51.647,14/06/2001,18:42,Daylight,Bongo ONH,253,0.58,152,296,158.88,21,0.45755,1.18831,0.2578,0.02618,2.53656,0,0.12764,0,0,0,0.67961,0.00725,0,0.72507,0,0.12789,0,0,0.36997,0,0,0,0.00266,0.04595,0.00105,0.03424,0,0,0.01624,0,0,0,0.03263,0,0
BC Inlets,RI3,-127.537,51.595,14/06/2001,19:58,Daylight,Bongo ONH,253,0.58,153,320,162.21,23,0.89728,4.74408,0.41033,0.05524,19.65818,0,0.03595,0,0.03196,0,3.81183,0.0142,0,2.28839,0,0.25054,0,0.17015,0.29098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03196,0,0
BC Inlets,RI2,-127.552,51.518,14/06/2001,21:14,Daylight,Bongo ONH,253,0.58,149,240,150.73,25,1.56083,1.5651,0.27174,0.0085,18.0941,0,0,0,0.03954,0,1.32474,0,0,2.71744,0,0.50156,0,0.07166,0.60346,0,0,0,0.00051,0,0,0.24414,0,0,0.00318,0,0,0,0.00849,0,0
BC Inlets,RI1,-127.643,51.437,14/06/2001,22:38,Daylight,Bongo ONH,253,0.58,162,200,135.88,27,0,6.063,0.16014,0.00236,24.03229,0,0,0,0.99941,0,4.83862,0,0,0.0942,0,1.85458,0,0,0.03474,0,0,0,0.00028,0.01325,0,0.20606,0,0,0,0,0,0,0.02543,0,0
Nearshore-North East,ATRE-1,-124.659,49.916,14/06/2001,22:40,Daylight,Bongo ONH,350,0.19,20,30,12.13,,0.00363,5.60429,0.18467,0,0.14036,0,0,0.277,1.0859,0,0.08969,0,0,0,0.00514,0.10437,0,12.11047,0,0,3.36356,0,0,0,0,0.05606,0,0,0,0,0,0,0.08244,0,0.00106
Hecate Strait,H01,-129.175,52.206,15/06/2001,7:10,Daylight,Bongo ONH,253,0.58,148,164,146.83,29,0,0.32282,0,0,22.14975,0,0,0,0,0,1.60222,0,0,0,0,0.23396,0,0.34121,0,0,0,0,0,0,0,0.12028,0,0,0.22407,0,0,0,0,0.41545,0
Hecate Strait,H02,-129.441,52.254,15/06/2001,9:20,Daylight,Bongo ONH,253,0.58,141,185,127.51,32,0,0.22508,0,0,45.66608,0,0,0,0.00988,0,0.29786,0,0,0,0,0.64373,0,1.75966,0,0,0.02745,0,0,0,0,0.19638,0,0,0,0,0,0,0.01325,0.37644,0
Hecate Strait,H03,-129.7,52.31,15/06/2001,12:25,Daylight,Bongo ONH,253,0.58,153,187,164.72,36,0.01578,0.34896,0,0,10.01894,0,0,0,0.00765,0,0.68927,0,0,0,0,0.09892,0,2.45568,0,0,0,0,0,0,0,0.06605,0,0,0.11778,0,0,0,0,0.20641,0
Hecate Strait,H04,-129.958,52.368,15/06/2001,14:11,Daylight,Bongo ONH,253,0.58,152,196,130.54,38,0,2.71594,0,0,30.64612,0,0,0,0.00248,0,0.63716,0,0,0,0,0.15753,0,1.79405,0,0,0.01302,0,0,0,0,0,0,0,0.00031,0,0,0,0,3.72223,0
Hecate Strait,H05,-130.219,52.423,15/06/2001,16:22,Daylight,Bongo ONH,253,0.58,150,324,144.23,41,0,2.98828,0,0,1.50023,0,0,0,0,0,0.01681,0,0,0,0,0.15661,0,0,0,0,0,0,0,0,0,0.13409,0,0,0,0,0,0,0,4.11011,0
Hecate Strait,H06,-130.485,52.49,15/06/2001,19:44,Daylight,Bongo ONH,253,0.58,149,176,147.91,45,0,4.36076,0,0,20.5614,0,0,0,0.00876,0,2.05795,0,0,0,0,0.2547,0,1.95524,0,0,0,0,0,0,0.17308,0.54006,0,0,0.00433,0,0,0,0.01168,4.45947,0
Alaska Basin East,Z3,-145.005,52.932,16/06/2001,5:04,Daylight,Bongo VNH,236,0.56,150,4010,51.62,180,0.59202,0.60442,0,0,19.58782,0,0,0,0,0,1.45418,0.02232,0,0.37195,0,6.28346,0,2.24564,0.09144,0,0,0,0,0.10655,0,0.10539,0,0,0,0,0.22342,0,0.0496,0,0
Dixon Shelf,FI01,-133.06,54.787,17/06/2001,5:30,Night,Bongo ONH,253,0.58,100,120,117.28,65,0.52387,0,0,0.01091,16.47284,0,0.1397,2.86435,0.12612,0,6.72735,0,0,0,0,2.59665,0,16.85444,0,0,0,0.27765,0,0,0.01135,0,0,0,0,0,0,0,0,0,0
Dixon Shelf,FI02,-133.186,54.777,17/06/2001,8:10,Night,Bongo ONH,253,0.58,151,198,130.1,68,0,0.75757,0.57064,0.0492,29.17729,0,0.005,4.18724,0.33258,0,1.52915,0,0.19985,0,0,3.24194,0,11.39615,0,0,0,0,0,0,0.00256,0.10761,0,0,0.17043,0,0,0,0,0,0
Dixon Shelf,FI03,-133.316,54.763,17/06/2001,9:27,Night,Bongo ONH,253,0.58,99,110,120.68,71,0,0,0,0.01591,10.22618,0,0,0.28611,0,0,0.66284,0,0,0,0,1.28253,0,20.30917,0,0,0,0,0,0,0,1.10838,0,0,0.03524,0,0,0,0,0,0
Dixon Shelf,FI04,-133.44,54.751,17/06/2001,10:58,Night,Bongo ONH,253,0.58,130,142,151.5,74,0,0.02228,0.10139,0,5.91456,0,0,0.16719,0.01663,0,3.85204,0,0,0,0,2.25701,0,2.55072,0,0,0,0,0,0,0,0.81109,0,0,0.00238,0,0,0,0.02851,0,0
Dixon Shelf,FI05,-133.578,54.737,17/06/2001,12:52,Night,Bongo ONH,253,0.58,148,198,147.08,77,0,0,0,0,19.36541,0,0,0.1251,0.03427,0,4.54675,0,0,0,0,1.99891,0,5.36906,0,0,0,0,0,0,0,0.29589,0,0,0,0,0,0,0,0,0
Northern Strait of Georgia,ATRE-2,-124.673,49.912,18/06/2001,0:30,Night,Bongo ONH,350,0.19,20,200,13.63,,0,7.25459,0.14087,0,1.69495,0,0,2.20235,5.44615,0,1.33353,0,0,0,0.00153,0.09288,0,3.62436,0,0,4.36537,0,0,0,0,0.39912,0,0,3.42186,0,0,0,0.18782,0,0
Northern Strait of Georgia,ATRE-3,-124.684,49.909,18/06/2001,23:50,Night,Bongo ONH,350,0.19,20,200,16.5,,0,0.74909,0,0,0.66652,0,0,1.49479,2.30994,0,0.46158,0,0,0,0.00252,0.20461,0,4.64848,0,0,4.94545,0,0,0,0,0.08242,0,0,0,0,0,0,0.04848,0,0
Nearshore-North East,SMEL-1,-125,50.036,19/06/2001,22:25,Daylight,Bongo ONH,350,0.19,20,50,16.99,,0.02072,5.81989,0.03767,0,0.69291,0,0,1.59912,3.68641,0,0.12808,0,0,0,0.00245,0.02484,0,1.91289,3.20412,0,5.50324,0,0,0,0,0.80047,0,0,0,0,0,0,0.13184,0,0
Nearshore-North East,SMEL-2,-125.016,50.046,19/06/2001,23:00,Daylight,Bongo ONH,350,0.19,20,100,16.88,,0,6.59005,0.07583,0,0.4456,0,0,5.79135,5.81481,0,1.85024,0,0,0,0.00863,0,0,1.0782,35.325,0,4.22986,0,0,0,0,0,0,0,0,0,0,0,0.01896,0,0
Nearshore-North East,SMEL-3,-125.03,50.054,19/06/2001,23:45,Night,Bongo ONH,350,0.19,10,20,16.55,,0.00133,6.16133,0.23202,0,0.21464,0,0,7.19644,3.1348,0,0,0,0,0,0.00377,0,0,3.06344,21.8777,0,6.36858,0,0,0,0,0.24653,0,0,0.70453,0,0,0,0.07734,0,0
Nearshore North West,BOWS-2,-124.672,49.459,20/06/2001,0:50,Night,Bongo ONH,350,0.19,10,10,14.47,,0,42.28196,1.9461,0.28749,8.46257,0,0,1.99364,20.0322,0,9.05819,0,0,0,0.0345,0,0,6.46856,0,0,0,0,0,0,0,1.24741,0,0,0,0,0,0,0.48652,0,0.01415
Baynes Sound,BOWS-1,-124.68,49.452,20/06/2001,1:25,Night,Bongo ONH,350,0.19,20,50,9.11,,0,43.41603,4.77717,0.59715,8.97229,0,0,26.88913,36.70713,0,11.4652,0,0,0,0.00913,0,0,1.7124,0.13897,0,0,0,0,0,0,1.19429,0,0,0,0,0,0,1.54555,0,0
Nearshore North West,BOWS-5,-124.651,49.482,20/06/2001,22:20,Daylight,Bongo ONH,350,0.19,20,100,17.28,,0,6.79514,0.44444,0.02778,2.13055,0,0,0.85932,1.61794,0,3.31851,0,0,0,0.02407,0,0,0.52662,0,0,0,0,0,0,0,0,0,0,0.67477,0,0,0,0.07407,0,0.01481
Nearshore North West,BOWS-4,-124.657,49.476,20/06/2001,23:00,Daylight,Bongo ONH,350,0.19,20,200,15.03,,0.04684,9.66267,1.11244,0.12774,2.08818,0,0,2.11184,2.52448,0,4.12189,0,0,0,0.01384,0,0,3.20027,0,0,0.11311,0,0,0,0,0.18097,0,0,2.32735,0,0,0,0.27678,0,0.03758
Nearshore North West,BOWS-3,-124.663,49.467,20/06/2001,23:55,Night,Bongo ONH,350,0.19,20,100,15.08,,0,13.52387,0.84881,0.27586,3.00244,0,0,0.58428,4.76737,0,1.83343,0,0,0,0.01103,0,0,0.51724,0.04198,0,0.11273,0,0,0,0,0,0,0,0,0,0,0,0.80637,0,0.05432
